payment_id,order_id,user_id,payment_time,payment_amount,payment_method,payment_status
18357,24574,7615,2026-03-25 16:34:20,1180.77,alipay,支付成功
18358,24575,8753,2026-03-24 03:28:32,1001.93,bank_card,支付成功
18359,24576,8844,2026-03-25 15:20:26,1949.38,alipay,支付成功
18360,24578,4290,2026-03-20 19:01:38,746.88,wechat,支付成功
18361,24581,6079,2026-03-18 23:06:50,452.48,alipay,支付成功
18362,24582,2745,2026-03-19 08:02:58,232.75,wechat,支付成功
18363,24583,8263,2026-03-01 22:11:08,2261.71,wechat,支付成功
18364,24584,3359,2026-03-17 03:40:57,869.43,wechat,支付成功
18365,24585,3314,2026-03-24 09:25:31,2945.05,alipay,支付成功
18366,24586,4661,2026-03-23 21:37:33,759.88,wechat,支付成功
18367,24588,4125,2026-03-13 20:11:41,144.25,alipay,支付成功
18368,24590,6809,2026-03-16 11:25:39,1104.34,wechat,支付成功
18369,24592,6086,2026-03-21 08:58:45,937.9,alipay,支付成功
18370,24593,8749,2026-03-25 23:17:49,1633.69,wechat,支付成功
18371,24594,345,2026-03-20 16:31:43,1000.98,alipay,支付成功
18372,24597,1409,2026-03-12 09:32:15,1405.8,wechat,支付成功
18373,24598,53,2026-03-22 07:16:54,485.71,wechat,支付成功
18374,24599,481,2026-03-25 08:39:52,56.64,wechat,支付成功
18375,24600,2817,2026-03-21 19:48:13,1009.95,wechat,支付成功
18376,24601,6131,2026-03-23 18:50:42,1195.65,wechat,支付成功
18377,24602,3541,2026-03-25 20:33:11,1346.35,alipay,支付成功
18378,24603,7943,2026-03-25 13:33:39,1286.64,wechat,支付成功
18379,24604,7402,2026-02-27 22:40:14,503.51,wechat,支付成功
18380,24605,7391,2026-03-24 11:30:53,192.58,alipay,支付成功
18381,24606,4162,2026-03-04 02:30:49,1455.68,alipay,支付成功
18382,24608,9290,2026-03-20 05:30:57,1099.22,wechat,已退款
18383,24611,9663,2026-03-25 07:22:00,2109.49,wechat,支付成功
18384,24612,4802,2026-03-18 15:27:51,2602.46,alipay,支付成功
18385,24613,4558,2026-03-23 23:06:11,839.23,wechat,支付成功
18386,24614,6376,2026-03-26 12:13:41,2586.67,bank_card,支付成功
18387,24615,8260,2026-03-12 21:27:32,2154.82,bank_card,支付成功
18388,24616,2023,2026-03-20 20:30:32,178.02,alipay,支付成功
18389,24617,7727,2026-03-25 02:02:23,529.02,wechat,支付成功
18390,24619,2033,2026-03-23 12:32:56,959.11,alipay,支付成功
18391,24621,8739,2026-03-13 21:28:03,2640.87,wechat,已退款
18392,24622,1854,2026-03-13 01:05:28,576.68,wechat,支付成功
18393,24623,8806,2026-03-19 05:44:19,1961.36,wechat,支付成功
18394,24625,2592,2026-03-23 10:22:34,619.2,wechat,支付成功
18395,24626,1300,2026-03-26 19:36:17,2439.15,alipay,支付成功
18396,24627,1922,2026-03-24 10:13:32,2748.02,wechat,支付成功
18397,24628,1732,2026-03-25 23:58:52,878.63,wechat,支付成功
18398,24629,1702,2026-03-24 00:22:22,2903.76,wechat,支付成功
18399,24630,385,2026-03-25 15:36:24,2625.55,wechat,支付成功
18400,24631,3664,2026-03-26 04:54:35,206.78,wechat,支付成功
18401,24632,5199,2026-03-19 07:06:51,865.34,wechat,支付成功
18402,24633,5277,2026-03-11 01:29:30,566.06,wechat,支付成功
18403,24634,2640,2026-03-15 12:44:33,1333.69,wechat,支付成功
18404,24635,2195,2026-03-11 01:58:12,105.11,wechat,支付成功
18405,24636,8075,2026-03-23 15:16:05,2209.72,bank_card,支付成功
18406,24639,9140,2026-03-26 14:22:54,946.52,bank_card,已退款
18407,24642,8979,2026-03-25 06:34:15,755.54,wechat,已退款
18408,24643,4575,2026-03-13 15:02:47,967.86,alipay,支付成功
18409,24644,1406,2026-03-20 20:26:16,2259.95,bank_card,支付成功
18410,24645,5947,2026-03-26 10:23:42,1640.98,bank_card,支付成功
18411,24646,8678,2026-03-16 18:43:11,2643.16,alipay,支付成功
18412,24647,2678,2026-03-12 01:21:14,1855.79,alipay,支付成功
18413,24648,6394,2026-03-16 16:41:11,1824.19,wechat,支付成功
18414,24649,7986,2026-03-19 22:31:15,2860.96,wechat,支付成功
18415,24651,2159,2026-03-20 19:28:40,2417.79,wechat,支付成功
18416,24652,4709,2026-03-21 22:59:41,1715.1,wechat,支付成功
18417,24654,1746,2026-03-07 00:55:19,474.11,wechat,支付成功
18418,24655,6719,2026-03-25 21:21:19,2058.75,wechat,支付成功
18419,24656,7601,2026-03-24 20:46:17,170.19,wechat,支付成功
18420,24659,6319,2026-03-16 07:37:35,497.84,wechat,支付成功
18421,24660,8843,2026-03-16 16:52:20,477.8,wechat,支付成功
18422,24661,1546,2026-03-25 16:22:18,2702.45,wechat,支付成功
18423,24662,8521,2026-03-18 13:05:32,1082.44,bank_card,支付成功
18424,24664,5248,2026-03-13 10:04:04,2470.28,alipay,支付成功
18425,24666,7329,2026-03-05 04:54:43,47.65,wechat,支付成功
18426,24667,9904,2026-03-24 11:04:40,1163.83,alipay,支付成功
18427,24668,7114,2026-03-21 17:41:50,993.47,wechat,支付成功
18428,24669,6021,2026-03-22 13:02:12,2144.39,wechat,支付成功
18429,24670,7474,2026-03-18 09:03:13,1481.67,wechat,支付成功
18430,24671,7944,2026-03-21 04:19:09,841.15,alipay,支付成功
18431,24672,3845,2026-03-22 19:34:14,1386.69,wechat,已退款
18432,24673,170,2026-03-23 09:08:16,2941.25,bank_card,支付成功
18433,24674,1974,2026-03-05 22:06:55,1511.1,alipay,支付成功
18434,24675,5191,2026-03-26 03:06:57,2032.15,wechat,支付成功
18435,24676,7551,2026-03-22 01:59:37,2467.79,alipay,支付成功
18436,24677,5980,2026-03-16 01:55:59,385.62,wechat,支付成功
18437,24679,8413,2026-03-19 01:03:11,2578.52,alipay,支付成功
18438,24680,4823,2026-03-20 00:31:28,2478.16,alipay,支付成功
18439,24681,1121,2026-03-17 19:38:54,1881.61,bank_card,支付成功
18440,24682,7639,2026-03-04 22:33:06,2334.03,wechat,支付成功
18441,24683,2089,2026-03-13 20:02:58,431.96,wechat,已退款
18442,24684,2150,2026-03-26 01:07:17,2232.29,alipay,支付成功
18443,24685,1201,2026-03-24 10:39:59,1719.41,wechat,支付成功
18444,24686,3627,2026-03-26 16:05:32,2915.19,bank_card,支付成功
18445,24688,1199,2026-03-14 10:31:24,615.32,wechat,支付成功
18446,24690,2491,2026-03-20 23:05:55,2469.0,wechat,支付成功
18447,24692,3816,2026-03-25 08:07:40,1550.55,alipay,支付成功
18448,24694,8128,2026-03-16 06:38:32,1098.14,alipay,支付成功
18449,24697,6510,2026-03-15 09:09:15,1663.21,wechat,支付成功
18450,24698,7599,2026-03-24 02:58:12,1463.63,bank_card,支付成功
18451,24699,1832,2026-03-15 00:48:42,359.54,wechat,支付成功
18452,24700,6897,2026-03-24 13:25:37,2483.81,alipay,支付成功
18453,24701,321,2026-03-24 06:26:39,2504.28,wechat,支付成功
18454,24702,6921,2026-03-25 22:27:57,2667.94,wechat,支付成功
18455,24703,4914,2026-03-18 21:11:16,380.51,alipay,支付成功
18456,24705,5281,2026-03-25 14:54:10,1923.25,alipay,支付成功
18457,24706,8005,2026-03-24 21:51:58,1066.27,wechat,已退款
18458,24707,4962,2026-03-24 22:54:01,965.11,wechat,支付成功
18459,24709,6719,2026-03-24 08:13:27,1909.0,alipay,支付成功
18460,24710,3755,2026-03-26 04:36:24,294.83,alipay,支付成功
18461,24712,5057,2026-03-25 15:20:21,1320.44,bank_card,支付成功
18462,24713,3,2026-03-23 12:59:12,1322.66,bank_card,支付成功
18463,24714,4655,2026-03-25 19:01:41,2295.8,alipay,支付成功
18464,24716,1476,2026-03-15 23:38:30,2607.32,alipay,支付成功
18465,24717,3848,2026-03-13 23:39:54,1267.41,wechat,支付成功
18466,24718,2187,2026-03-21 10:30:40,658.47,wechat,支付成功
18467,24719,9375,2026-03-22 18:45:13,402.3,wechat,支付成功
18468,24720,6618,2026-03-21 21:21:30,1748.19,wechat,支付成功
18469,24721,5280,2026-03-18 16:11:38,2614.57,wechat,支付成功
18470,24722,1216,2026-03-20 00:59:15,951.72,bank_card,支付成功
18471,24723,6148,2026-03-21 06:57:56,2329.73,wechat,支付成功
18472,24724,2508,2026-03-19 12:42:39,371.51,alipay,支付成功
18473,24725,1406,2026-03-21 00:51:33,2319.06,alipay,支付成功
18474,24726,1081,2026-03-23 08:36:20,167.95,alipay,支付成功
18475,24728,4894,2026-03-21 14:36:17,2493.16,alipay,支付成功
18476,24729,4455,2026-03-24 09:04:49,2214.27,alipay,支付成功
18477,24730,7922,2026-03-16 15:16:43,1541.78,alipay,支付成功
18478,24731,1380,2026-03-21 02:36:06,1705.12,alipay,已退款
18479,24732,6829,2026-03-25 23:13:30,1033.96,bank_card,支付成功
18480,24733,1769,2026-03-24 09:11:44,982.46,alipay,支付成功
18481,24735,9657,2026-03-26 00:20:45,1371.04,alipay,支付成功
18482,24738,2733,2026-03-17 21:03:51,2082.11,wechat,支付成功
18483,24740,8387,2026-03-26 01:18:51,187.1,wechat,支付成功
18484,24741,5609,2026-03-23 12:40:49,1011.09,wechat,支付成功
18485,24742,7740,2026-03-26 17:08:12,2931.94,alipay,支付成功
18486,24744,2648,2026-03-01 20:51:36,1157.2,alipay,支付成功
18487,24746,3951,2026-03-16 06:41:36,1366.65,alipay,支付成功
18488,24749,8160,2026-03-18 03:56:57,687.54,wechat,支付成功
18489,24750,2831,2026-03-25 04:52:11,857.64,alipay,支付成功
18490,24752,411,2026-03-18 09:40:36,1546.71,wechat,支付成功
18491,24753,1059,2026-03-19 08:08:16,2990.96,alipay,支付成功
18492,24754,45,2026-03-20 19:43:39,662.41,wechat,支付成功
18493,24755,7473,2026-03-19 20:58:11,1639.55,bank_card,支付成功
18494,24757,6354,2026-03-24 19:57:24,2266.0,wechat,支付成功
18495,24758,3897,2026-03-21 14:17:09,2376.92,alipay,支付成功
18496,24759,1653,2026-03-20 21:06:33,1114.41,alipay,支付成功
18497,24760,5348,2026-03-18 08:23:20,1130.91,wechat,已退款
18498,24761,4062,2026-03-23 06:37:39,656.71,wechat,支付成功
18499,24762,5529,2026-03-20 09:06:00,874.19,wechat,支付成功
18500,24763,1741,2026-03-26 12:24:00,922.74,alipay,支付成功
18501,24764,5917,2026-03-16 03:56:32,2844.95,wechat,支付成功
18502,24765,7742,2026-03-23 19:11:13,1512.39,alipay,支付成功
18503,24766,749,2026-03-23 06:03:02,2945.98,bank_card,支付成功
18504,24767,1428,2026-03-16 09:13:43,1686.65,wechat,支付成功
18505,24768,2162,2026-03-14 04:08:50,2516.4,bank_card,支付成功
18506,24769,531,2026-03-24 01:56:31,1694.14,bank_card,支付成功
18507,24770,924,2026-03-19 11:51:45,945.07,wechat,支付成功
18508,24771,3063,2026-03-15 20:12:19,762.78,wechat,支付成功
18509,24772,1768,2026-03-22 00:30:32,207.59,bank_card,支付成功
18510,24774,8042,2026-02-28 02:41:09,2387.34,wechat,支付成功
18511,24775,9504,2026-03-15 10:37:04,1789.36,bank_card,已退款
18512,24776,2816,2026-03-25 18:36:55,965.75,alipay,支付成功
18513,24779,9862,2026-03-25 23:38:50,2976.38,wechat,支付成功
18514,24781,9853,2026-03-20 02:15:10,2254.24,alipay,支付成功
18515,24783,1375,2026-03-24 10:56:33,2894.93,wechat,支付成功
18516,24784,8357,2026-03-20 08:12:18,1304.0,alipay,支付成功
18517,24786,9118,2026-03-23 07:46:19,682.63,bank_card,支付成功
18518,24787,9042,2026-03-24 23:20:40,1839.95,alipay,支付成功
18519,24789,7540,2026-03-24 15:31:12,666.38,wechat,支付成功
18520,24791,6403,2026-03-25 15:46:24,228.28,alipay,支付成功
18521,24792,9533,2026-03-06 13:24:28,1252.05,bank_card,支付成功
18522,24793,5616,2026-03-25 22:38:34,2936.46,wechat,支付成功
18523,24796,5447,2026-03-20 00:42:52,2324.58,wechat,已退款
18524,24797,6497,2026-03-20 17:08:07,1030.86,alipay,支付成功
18525,24798,6234,2026-03-10 12:01:49,2474.97,bank_card,支付成功
18526,24799,9420,2026-03-24 02:40:32,2669.36,alipay,支付成功
18527,24800,252,2026-03-18 16:02:14,702.31,wechat,支付成功
18528,24802,1253,2026-03-21 02:16:38,2882.05,wechat,支付成功
18529,24803,3737,2026-03-17 04:44:54,1609.29,alipay,支付成功
18530,24804,4523,2026-03-23 18:09:12,281.18,alipay,支付成功
18531,24805,2220,2026-03-21 20:50:11,644.18,wechat,支付成功
18532,24807,22,2026-03-10 20:00:41,347.72,alipay,支付成功
18533,24808,8494,2026-03-24 09:39:03,517.09,alipay,支付成功
18534,24809,6178,2026-03-20 10:33:18,1268.69,alipay,支付成功
18535,24810,729,2026-03-07 12:34:08,1390.16,bank_card,已退款
18536,24811,3750,2026-03-16 01:50:02,1622.2,wechat,支付成功
18537,24812,7270,2026-03-24 20:39:03,2545.01,alipay,支付成功
18538,24813,4764,2026-03-06 22:28:39,803.84,wechat,支付成功
18539,24814,4695,2026-03-08 15:51:37,476.38,wechat,支付成功
18540,24815,9908,2026-03-20 02:04:56,1244.64,wechat,支付成功
18541,24816,7193,2026-03-11 20:46:59,2568.41,wechat,支付成功
18542,24819,5194,2026-03-19 20:09:47,2891.51,wechat,支付成功
18543,24820,4878,2026-03-03 13:43:13,1937.61,alipay,已退款
18544,24821,9881,2026-03-26 01:19:15,722.44,wechat,支付成功
18545,24822,1885,2026-03-25 17:36:41,1427.16,alipay,支付成功
18546,24824,8836,2026-03-22 12:34:16,2784.88,alipay,支付成功
18547,24825,9558,2026-03-12 13:24:18,1240.02,wechat,支付成功
18548,24826,6426,2026-03-25 15:27:09,2267.92,alipay,支付成功
18549,24827,4986,2026-03-19 02:41:22,2884.34,alipay,支付成功
18550,24828,1221,2026-03-23 04:01:35,596.17,wechat,支付成功
18551,24829,368,2026-03-23 15:37:09,1778.33,wechat,支付成功
18552,24830,673,2026-03-16 02:22:33,2213.24,wechat,支付成功
18553,24831,8428,2026-03-13 09:37:06,957.78,wechat,支付成功
18554,24832,7596,2026-03-24 17:50:05,255.98,alipay,支付成功
18555,24834,2123,2026-03-25 08:24:47,2902.06,wechat,支付成功
18556,24835,2447,2026-03-25 13:29:53,1352.84,wechat,已退款
18557,24836,1039,2026-03-18 17:32:58,2036.21,alipay,支付成功
18558,24838,1557,2026-03-26 05:32:40,1572.46,wechat,支付成功
18559,24839,8739,2026-03-25 02:41:46,1350.02,wechat,支付成功
18560,24840,1451,2026-03-20 02:07:51,1117.66,alipay,支付成功
18561,24841,8458,2026-03-24 18:46:31,2599.2,alipay,支付成功
18562,24842,2040,2026-03-06 09:38:57,1341.53,wechat,支付成功
18563,24844,6092,2026-03-15 01:35:14,2619.84,alipay,支付成功
18564,24845,1047,2026-03-17 16:54:49,1387.81,wechat,支付成功
18565,24847,8788,2026-03-26 03:18:12,402.76,alipay,支付成功
18566,24852,4673,2026-03-23 21:28:43,2090.14,wechat,支付成功
18567,24853,361,2026-03-22 20:40:35,2671.71,alipay,支付成功
18568,24854,579,2026-03-25 20:09:52,2358.96,bank_card,支付成功
18569,24855,8682,2026-03-07 01:40:17,1047.32,alipay,支付成功
18570,24857,3981,2026-03-22 22:38:27,2154.46,alipay,支付成功
18571,24858,279,2026-03-24 05:28:50,821.52,wechat,支付成功
18572,24860,8423,2026-03-17 03:46:14,2847.12,wechat,支付成功
18573,24862,1546,2026-03-25 09:22:38,827.76,wechat,支付成功
18574,24863,7482,2026-03-21 09:48:29,994.78,wechat,支付成功
18575,24865,8543,2026-03-13 15:46:50,2205.69,alipay,支付成功
18576,24866,9386,2026-03-16 13:29:04,338.21,alipay,支付成功
18577,24867,8685,2026-03-20 15:27:58,802.11,wechat,支付成功
18578,24869,521,2026-03-15 14:06:11,2150.38,wechat,支付成功
18579,24870,7042,2026-03-21 04:51:49,362.0,alipay,支付成功
18580,24871,643,2026-03-26 05:07:32,516.29,wechat,支付成功
18581,24872,4735,2026-03-09 01:25:21,1461.09,alipay,支付成功
18582,24873,4237,2026-03-17 00:24:12,1310.06,wechat,支付成功
18583,24874,1373,2026-03-13 15:33:56,1607.44,alipay,支付成功
18584,24875,1129,2026-03-06 08:54:05,2261.61,wechat,支付成功
18585,24876,5160,2026-03-01 07:21:18,1795.31,wechat,支付成功
18586,24877,2781,2026-03-03 21:38:51,645.21,alipay,支付成功
18587,24880,8983,2026-03-06 22:28:08,1315.6,wechat,支付成功
18588,24881,1514,2026-03-20 13:24:42,892.7,alipay,支付成功
18589,24883,8648,2026-03-20 01:26:49,825.17,wechat,支付成功
18590,24884,21,2026-03-23 20:50:38,2511.64,bank_card,支付成功
18591,24886,7582,2026-03-23 11:25:00,1424.29,alipay,支付成功
18592,24887,7899,2026-03-18 21:38:23,2514.3,wechat,支付成功
18593,24888,5801,2026-03-18 12:46:33,2595.02,wechat,支付成功
18594,24889,4210,2026-03-18 02:35:16,1344.76,bank_card,支付成功
18595,24891,1660,2026-03-26 00:22:55,2017.61,alipay,支付成功
18596,24892,7168,2026-03-25 04:15:36,2541.69,wechat,支付成功
18597,24894,7286,2026-03-22 03:20:38,912.15,wechat,支付成功
18598,24895,7557,2026-03-14 03:02:24,2547.93,alipay,支付成功
18599,24896,8315,2026-03-26 13:31:25,413.75,wechat,支付成功
18600,24897,3702,2026-03-13 16:13:15,467.89,wechat,支付成功
18601,24898,2606,2026-03-01 19:06:01,2699.81,wechat,支付成功
18602,24900,9608,2026-03-22 04:39:11,583.21,wechat,支付成功
18603,24901,1180,2026-03-12 14:24:06,2921.82,alipay,支付成功
18604,24902,4193,2026-03-25 06:13:06,2046.44,wechat,支付成功
18605,24903,4128,2026-03-15 03:36:23,1529.59,wechat,支付成功
18606,24904,3084,2026-03-20 03:17:40,864.43,alipay,支付成功
18607,24905,5060,2026-03-20 07:13:54,332.11,wechat,支付成功
18608,24906,9067,2026-03-23 09:16:54,2493.72,bank_card,支付成功
18609,24908,330,2026-03-20 20:44:31,847.39,wechat,支付成功
18610,24909,7758,2026-03-14 09:24:43,990.04,wechat,支付成功
18611,24910,9290,2026-03-24 18:01:09,1513.44,wechat,支付成功
18612,24912,9481,2026-03-24 21:26:37,469.93,alipay,支付成功
18613,24913,4970,2026-03-23 20:02:55,2707.39,wechat,支付成功
18614,24914,2190,2026-03-03 07:19:00,879.61,wechat,支付成功
18615,24917,6148,2026-03-18 04:02:14,499.26,alipay,支付成功
18616,24918,7604,2026-03-21 13:25:57,948.2,wechat,支付成功
18617,24919,5417,2026-03-24 00:21:26,377.13,alipay,支付成功
18618,24920,7387,2026-03-02 18:35:15,1886.68,wechat,已退款
18619,24921,2522,2026-03-18 09:58:50,1166.3,wechat,支付成功
18620,24923,4551,2026-03-23 17:36:13,2970.4,wechat,支付成功
18621,24924,8574,2026-03-18 16:35:07,1069.51,wechat,支付成功
18622,24926,7220,2026-03-19 13:19:39,287.82,wechat,支付成功
18623,24927,6538,2026-03-13 06:43:25,1860.73,wechat,支付成功
18624,24928,7351,2026-03-17 01:35:37,1433.52,alipay,支付成功
18625,24929,4870,2026-03-17 15:12:46,2741.82,wechat,支付成功
18626,24931,6543,2026-03-20 21:47:51,523.21,wechat,支付成功
18627,24932,8464,2026-03-09 20:27:14,259.43,wechat,支付成功
18628,24933,4050,2026-03-21 04:00:52,2974.69,alipay,支付成功
18629,24936,9528,2026-03-25 08:14:20,363.02,alipay,已退款
18630,24937,6301,2026-03-14 01:08:06,749.74,alipay,支付成功
18631,24940,8051,2026-03-10 09:53:52,2860.57,alipay,已退款
18632,24941,3334,2026-03-15 01:58:48,1817.72,wechat,支付成功
18633,24943,6605,2026-03-25 19:30:06,808.73,wechat,支付成功
18634,24945,9485,2026-03-21 23:13:29,2276.6,wechat,支付成功
18635,24946,8830,2026-03-18 15:03:36,2244.83,bank_card,支付成功
18636,24947,205,2026-03-18 19:47:54,88.38,wechat,支付成功
18637,24948,9404,2026-03-24 18:52:49,1504.25,wechat,支付成功
18638,24949,2339,2026-03-24 16:27:07,1079.92,wechat,支付成功
18639,24950,2813,2026-03-04 15:58:29,612.94,wechat,支付成功
18640,24951,3287,2026-03-19 23:44:02,715.45,wechat,支付成功
18641,24952,2985,2026-03-19 04:41:41,795.64,alipay,支付成功
18642,24953,2169,2026-03-14 12:54:36,2538.45,wechat,支付成功
18643,24954,833,2026-03-22 17:53:52,1679.83,wechat,支付成功
18644,24955,9776,2026-03-22 07:42:48,990.89,bank_card,已退款
18645,24956,4521,2026-03-24 03:16:40,545.59,alipay,支付成功
18646,24957,5965,2026-03-22 17:00:08,1420.82,alipay,支付成功
18647,24958,3608,2026-03-23 11:12:21,2181.01,wechat,支付成功
18648,24959,7377,2026-03-22 21:20:35,104.34,bank_card,支付成功
18649,24960,7034,2026-03-24 07:05:14,1711.62,alipay,支付成功
18650,24961,1795,2026-03-21 21:20:48,229.34,wechat,支付成功
18651,24962,331,2026-03-26 00:34:45,1408.38,bank_card,支付成功
18652,24963,5209,2026-03-25 18:20:10,1486.23,alipay,支付成功
18653,24964,409,2026-03-04 10:04:30,176.37,alipay,支付成功
18654,24965,4332,2026-03-25 07:13:13,2347.29,wechat,支付成功
18655,24966,5508,2026-03-19 00:46:56,2809.31,wechat,支付成功
18656,24967,1916,2026-03-26 15:58:29,1864.49,wechat,支付成功
18657,24968,535,2026-03-25 23:17:53,1870.48,alipay,支付成功
18658,24969,7586,2026-03-23 02:46:24,2038.95,alipay,支付成功
18659,24970,5199,2026-03-14 01:57:32,1278.12,wechat,支付成功
18660,24971,2546,2026-03-23 21:32:04,711.41,alipay,支付成功
18661,24973,8175,2026-03-12 14:02:10,1891.57,wechat,支付成功
18662,24974,4932,2026-03-17 00:04:17,2748.84,wechat,支付成功
18663,24976,6052,2026-03-16 22:46:01,784.14,alipay,支付成功
18664,24977,2933,2026-03-20 06:49:05,2485.02,alipay,支付成功
18665,24978,3073,2026-03-19 23:21:42,2805.9,wechat,支付成功
18666,24979,4176,2026-03-24 16:10:16,1887.74,wechat,支付成功
18667,24980,2632,2026-03-23 11:23:21,216.16,alipay,已退款
18668,24982,1995,2026-03-08 20:58:02,2081.89,alipay,支付成功
18669,24983,8136,2026-03-22 06:39:47,1138.28,wechat,支付成功
18670,24985,9326,2026-03-14 18:34:25,1358.58,alipay,支付成功
18671,24986,7962,2026-03-13 04:51:38,2525.26,bank_card,支付成功
18672,24988,1338,2026-03-07 04:55:51,2030.8,wechat,支付成功
18673,24989,8084,2026-03-13 02:39:18,1694.59,wechat,支付成功
18674,24990,7347,2026-03-25 07:38:26,2169.33,alipay,支付成功
18675,24991,3535,2026-03-25 07:20:16,2026.8,wechat,支付成功
18676,24992,6981,2026-03-22 13:15:12,2105.35,alipay,支付成功
18677,24993,4740,2026-03-22 06:02:09,1780.3,wechat,支付成功
18678,24994,2465,2026-02-28 15:44:49,1741.79,alipay,支付成功
18679,24995,9452,2026-03-14 09:15:59,454.39,wechat,支付成功
18680,24996,4864,2026-03-20 15:16:11,933.4,wechat,支付成功
18681,24999,5558,2026-03-25 21:22:10,2304.01,wechat,已退款
18682,25000,774,2026-03-01 18:31:23,344.64,wechat,支付成功
18683,25001,3686,2026-03-26 09:13:28,2318.21,wechat,支付成功
18684,25002,2831,2026-03-21 03:50:38,2024.87,wechat,支付成功
18685,25003,7611,2026-03-22 15:27:49,857.93,wechat,支付成功
18686,25004,5352,2026-03-05 16:13:59,1903.93,bank_card,支付成功
18687,25005,4610,2026-03-22 08:18:57,82.66,alipay,支付成功
18688,25008,293,2026-03-19 10:04:51,2325.62,bank_card,支付成功
18689,25009,7042,2026-03-22 01:08:30,2429.61,alipay,支付成功
18690,25010,8213,2026-03-25 11:47:35,1976.3,bank_card,支付成功
18691,25011,6452,2026-03-21 15:22:42,683.78,wechat,支付成功
18692,25012,4772,2026-03-16 16:34:16,839.97,wechat,支付成功
18693,25013,5964,2026-03-01 05:20:12,668.53,wechat,支付成功
18694,25014,5854,2026-03-18 16:33:07,1738.15,wechat,支付成功
18695,25017,7414,2026-03-20 22:26:09,736.08,alipay,支付成功
18696,25018,3260,2026-03-24 11:21:04,920.83,wechat,支付成功
18697,25019,8266,2026-03-18 03:56:17,2818.36,alipay,支付成功
18698,25020,8664,2026-03-11 12:03:51,1352.25,wechat,支付成功
18699,25023,8345,2026-03-19 21:54:01,39.4,alipay,支付成功
18700,25025,7335,2026-03-18 06:14:48,1026.2,wechat,支付成功
18701,25026,4892,2026-03-20 21:42:49,1833.3,wechat,支付成功
18702,25027,1138,2026-03-11 12:44:19,2396.53,alipay,支付成功
18703,25028,7803,2026-03-18 08:06:15,584.72,alipay,支付成功
18704,25029,746,2026-03-11 15:32:35,2386.01,wechat,支付成功
18705,25031,1398,2026-03-23 16:16:13,2377.64,bank_card,支付成功
18706,25034,8040,2026-03-24 22:44:39,2938.1,alipay,支付成功
18707,25035,1392,2026-03-24 15:46:37,1945.46,alipay,支付成功
18708,25036,4433,2026-03-22 15:16:04,2244.51,wechat,支付成功
18709,25037,8100,2026-03-01 16:30:24,2068.62,alipay,支付成功
18710,25040,2705,2026-03-08 07:47:32,1699.52,alipay,支付成功
18711,25041,483,2026-03-18 13:22:48,2410.95,alipay,支付成功
18712,25042,6077,2026-03-21 06:20:46,1486.81,wechat,支付成功
18713,25043,1512,2026-03-10 13:11:24,598.61,wechat,支付成功
18714,25046,9449,2026-03-17 11:21:21,1117.13,wechat,支付成功
18715,25047,7763,2026-03-20 13:17:57,1367.04,alipay,支付成功
18716,25048,7726,2026-03-14 21:02:43,855.48,wechat,支付成功
18717,25049,6054,2026-03-21 10:57:45,2367.81,bank_card,支付成功
18718,25050,543,2026-03-07 08:08:02,737.87,wechat,支付成功
18719,25051,2633,2026-02-28 21:23:35,1323.43,wechat,支付成功
18720,25052,1759,2026-03-22 08:24:38,1236.7,alipay,支付成功
18721,25054,211,2026-03-05 21:10:01,1930.47,alipay,支付成功
18722,25055,3204,2026-03-18 12:59:13,1977.6,wechat,支付成功
18723,25056,7373,2026-03-23 00:17:57,1090.59,alipay,支付成功
18724,25057,6115,2026-03-24 09:05:03,623.33,bank_card,支付成功
18725,25058,6001,2026-03-24 04:38:21,2345.94,wechat,支付成功
18726,25059,2321,2026-03-10 19:07:10,792.23,alipay,支付成功
18727,25061,7222,2026-03-23 17:59:26,2034.19,alipay,支付成功
18728,25064,1253,2026-03-22 06:13:58,2943.81,wechat,支付成功
18729,25065,3624,2026-03-26 09:43:46,2984.22,alipay,支付成功
18730,25066,5628,2026-03-21 07:07:39,2361.43,wechat,支付成功
18731,25067,4237,2026-03-10 16:40:53,2663.18,bank_card,支付成功
18732,25069,7219,2026-03-08 14:54:23,2857.16,alipay,支付成功
18733,25071,2259,2026-03-21 21:03:03,2402.83,wechat,已退款
18734,25073,9483,2026-03-18 09:18:17,2259.21,alipay,支付成功
18735,25074,1591,2026-03-22 15:15:28,1991.41,alipay,支付成功
18736,25075,5893,2026-03-20 13:57:37,869.92,wechat,支付成功
18737,25076,1882,2026-03-20 15:01:15,1985.64,wechat,支付成功
18738,25077,9217,2026-03-25 12:38:41,1175.0,bank_card,支付成功
18739,25078,1819,2026-03-25 09:07:13,1573.0,wechat,支付成功
18740,25079,5128,2026-03-23 21:00:26,917.2,alipay,支付成功
18741,25080,39,2026-03-23 15:18:39,2481.81,wechat,支付成功
18742,25081,6440,2026-03-18 01:39:02,2172.71,alipay,支付成功
18743,25083,4847,2026-03-14 06:31:42,2206.83,wechat,支付成功
18744,25084,6107,2026-03-01 01:44:56,409.55,alipay,支付成功
18745,25085,1331,2026-03-23 10:14:01,446.48,wechat,支付成功
18746,25086,6351,2026-03-20 00:13:58,599.75,alipay,支付成功
18747,25088,2119,2026-03-21 15:31:20,2713.76,wechat,支付成功
18748,25092,7421,2026-03-24 14:15:06,1886.43,bank_card,支付成功
