order_id,user_id,order_time,order_amount,order_status,pay_status,source_channel,province
21846,2012,2026-03-23 07:54:24,2524.94,已完成,已支付,mini_program,四川
21847,1665,2026-03-09 22:49:40,286.09,已支付,已支付,web,浙江
21848,5019,2026-03-21 06:05:21,373.85,已取消,未支付,mini_program,江苏
21849,7250,2026-03-14 23:10:34,2949.31,已完成,已支付,app,河南
21850,8760,2026-03-15 13:42:31,2106.45,已支付,已支付,app,山东
21851,2383,2026-03-07 11:27:17,915.21,已取消,未支付,app,山东
21852,5532,2026-03-15 13:18:06,753.73,已支付,已支付,web,浙江
21853,2187,2026-03-18 14:07:40,2863.71,已完成,已支付,app,山东
21854,3730,2026-03-25 11:06:09,781.83,已完成,已支付,app,浙江
21855,9762,2026-03-25 00:09:44,2992.26,已退款,已退款,app,浙江
21856,1543,2026-03-15 22:55:38,1775.22,已完成,已支付,web,北京
21857,5430,2026-03-22 02:47:26,2465.8,待支付,未支付,web,四川
21858,2128,2026-03-09 00:15:33,1789.45,已完成,已支付,mini_program,福建
21859,548,2026-03-20 07:30:54,2322.56,已完成,已支付,mini_program,广东
21860,3364,2026-03-17 06:58:31,814.14,已支付,已支付,app,上海
21861,367,2026-03-10 05:02:44,1776.27,已完成,已支付,app,山东
21862,5839,2026-03-17 19:45:23,1071.32,已支付,已支付,mini_program,北京
21863,8361,2026-03-13 01:40:34,1793.07,已完成,已支付,web,上海
21864,2943,2026-03-08 17:25:52,2436.4,已完成,已支付,mini_program,江苏
21865,2715,2026-03-21 10:08:14,2353.46,已完成,已支付,mini_program,福建
21866,8811,2026-03-17 09:36:58,1947.75,待支付,未支付,web,湖北
21867,6515,2026-03-25 16:30:56,1772.35,已支付,已支付,app,河南
21868,5391,2026-03-05 22:32:57,1329.32,已退款,已退款,app,福建
21869,4799,2026-03-18 03:43:44,2732.34,待支付,未支付,app,湖北
21870,9324,2026-03-10 16:21:54,2995.08,已支付,已支付,mini_program,广东
21871,1116,2026-03-13 15:35:31,1922.78,已取消,未支付,app,山东
21872,8488,2026-03-12 06:41:55,1521.29,已完成,已支付,web,浙江
21873,3062,2026-03-24 12:08:25,998.25,已支付,已支付,app,湖北
21874,1689,2026-03-24 22:34:40,2082.21,已支付,已支付,app,福建
21875,7653,2026-03-09 01:36:36,1888.91,已支付,已支付,mini_program,四川
21876,1616,2026-03-25 20:23:09,2656.22,已支付,已支付,mini_program,四川
21877,5894,2026-03-23 02:38:21,1276.18,已支付,已支付,app,浙江
21878,8485,2026-03-18 19:49:53,1675.86,已取消,未支付,app,北京
21879,7893,2026-03-11 10:55:07,326.79,已支付,已支付,app,湖北
21880,4279,2026-03-17 23:04:11,1097.16,待支付,未支付,app,浙江
21881,2096,2026-03-13 01:21:54,502.47,已完成,已支付,mini_program,河南
21882,583,2026-03-18 08:22:14,2046.35,已支付,已支付,app,山东
21883,1216,2026-03-15 02:32:08,290.62,已完成,已支付,web,四川
21884,8388,2026-03-25 15:04:25,1556.47,已支付,已支付,web,山东
21885,2798,2026-03-24 06:57:28,2477.2,已完成,已支付,mini_program,湖北
21886,545,2026-03-23 11:23:59,401.91,已完成,已支付,mini_program,湖北
21887,3848,2026-03-14 14:09:19,1183.38,已完成,已支付,web,福建
21888,1523,2026-03-18 23:06:20,965.26,已完成,已支付,web,湖北
21889,2605,2026-03-23 22:43:53,2949.98,已支付,已支付,mini_program,浙江
21890,7150,2026-03-22 20:10:51,2910.16,已完成,已支付,app,湖北
21891,7036,2026-03-23 08:17:26,2539.5,已完成,已支付,app,江苏
21892,2220,2026-03-24 11:03:07,2183.29,已完成,已支付,app,福建
21893,6205,2026-02-28 13:50:57,1848.81,待支付,未支付,mini_program,江苏
21894,2718,2026-03-19 07:26:18,1645.49,已完成,已支付,mini_program,福建
21895,5820,2026-03-25 09:41:46,2411.84,已支付,已支付,mini_program,北京
21896,7910,2026-03-24 02:25:07,200.83,已完成,已支付,app,福建
21897,1371,2026-03-09 04:17:00,628.96,已支付,已支付,web,福建
21898,7928,2026-03-08 19:17:11,1047.06,已完成,已支付,mini_program,江苏
21899,1360,2026-03-23 23:22:08,1328.49,已完成,已支付,app,湖北
21900,3213,2026-03-01 04:41:54,1472.33,待支付,未支付,mini_program,湖北
21901,2841,2026-03-03 12:55:26,1699.73,已支付,已支付,mini_program,浙江
21902,5371,2026-03-18 14:26:51,1539.08,已取消,未支付,web,北京
21903,9643,2026-03-19 13:58:58,2489.59,已支付,已支付,app,河南
21904,9858,2026-03-25 20:41:18,387.28,已支付,已支付,web,湖北
21905,6865,2026-03-24 10:07:17,1812.79,已完成,已支付,app,北京
21906,450,2026-03-22 05:39:21,1655.85,已完成,已支付,mini_program,河南
21907,2143,2026-03-23 15:14:31,2423.7,已完成,已支付,web,山东
21908,3260,2026-03-25 12:27:39,159.43,已完成,已支付,mini_program,浙江
21909,2497,2026-03-18 03:29:44,2271.57,已支付,已支付,mini_program,湖北
21910,3652,2026-03-14 17:11:27,478.09,待支付,未支付,app,河南
21911,2724,2026-03-18 01:28:19,2528.0,已完成,已支付,mini_program,江苏
21912,4678,2026-03-02 06:42:31,2851.26,已完成,已支付,mini_program,福建
21913,3126,2026-03-25 04:52:48,544.75,已退款,已退款,app,福建
21914,7431,2026-03-04 09:26:40,1344.98,已取消,未支付,app,浙江
21915,2646,2026-03-19 19:36:31,2041.39,已支付,已支付,app,山东
21916,3285,2026-03-19 10:55:47,1952.14,已完成,已支付,web,湖北
21917,9385,2026-03-25 13:17:44,2438.5,已完成,已支付,app,上海
21918,2548,2026-03-06 00:32:19,2491.13,已支付,已支付,web,湖北
21919,5521,2026-03-23 09:37:11,2997.9,已支付,已支付,web,山东
21920,566,2026-03-21 01:55:59,741.38,已完成,已支付,app,北京
21921,9681,2026-03-23 09:17:44,1100.25,已完成,已支付,mini_program,福建
21922,6807,2026-03-22 13:51:50,1444.81,待支付,未支付,app,上海
21923,7897,2026-03-17 15:12:02,1506.89,已取消,未支付,mini_program,河南
21924,3984,2026-03-10 15:17:15,2861.88,已支付,已支付,mini_program,浙江
21925,2004,2026-03-22 16:40:36,2997.99,已支付,已支付,mini_program,广东
21926,177,2026-03-21 04:24:56,1710.9,已支付,已支付,mini_program,浙江
21927,1172,2026-03-24 10:04:33,2862.49,已取消,未支付,mini_program,北京
21928,9750,2026-03-10 12:26:12,1215.19,已支付,已支付,app,上海
21929,7705,2026-03-25 10:40:23,888.36,已完成,已支付,web,河南
21930,3054,2026-03-20 01:50:41,2297.69,已支付,已支付,app,福建
21931,3898,2026-03-19 17:52:11,1734.95,已取消,未支付,app,福建
21932,6167,2026-03-05 02:36:05,2029.82,已支付,已支付,app,山东
21933,5153,2026-03-17 06:05:49,2451.5,已取消,未支付,mini_program,山东
21934,6728,2026-03-19 00:04:51,2714.61,已完成,已支付,app,浙江
21935,5031,2026-03-18 08:38:01,534.22,已完成,已支付,web,广东
21936,8590,2026-03-25 23:01:25,1343.7,已完成,已支付,app,湖北
21937,4318,2026-03-05 18:47:55,2195.52,已取消,未支付,app,广东
21938,3556,2026-03-03 05:42:38,471.72,已支付,已支付,mini_program,广东
21939,3882,2026-03-23 09:02:37,542.28,已完成,已支付,mini_program,湖北
21940,1859,2026-03-23 06:33:27,24.17,已完成,已支付,mini_program,浙江
21941,6342,2026-03-20 11:36:50,2468.09,已完成,已支付,app,福建
21942,9866,2026-03-23 12:21:02,218.71,已完成,已支付,web,福建
21943,2265,2026-03-20 05:57:26,1929.65,已取消,未支付,app,上海
21944,9266,2026-03-20 01:46:26,922.92,已完成,已支付,mini_program,四川
21945,421,2026-03-22 20:46:38,1399.69,已完成,已支付,mini_program,四川
21946,6113,2026-03-25 04:17:54,2954.61,待支付,未支付,app,广东
21947,1518,2026-03-24 19:55:35,1751.01,已完成,已支付,app,湖北
21948,452,2026-03-25 13:49:58,353.39,待支付,未支付,web,河南
21949,9315,2026-03-23 23:52:55,2665.62,已完成,已支付,app,浙江
21950,9787,2026-03-23 13:16:29,2164.02,待支付,未支付,app,福建
21951,3364,2026-03-20 21:37:56,1845.71,已完成,已支付,web,上海
21952,5174,2026-03-22 03:41:56,893.88,待支付,未支付,mini_program,江苏
21953,8389,2026-03-19 16:40:12,2687.66,已完成,已支付,mini_program,四川
21954,971,2026-03-20 07:35:54,1599.81,已支付,已支付,app,山东
21955,6128,2026-03-25 18:40:51,797.49,已完成,已支付,app,广东
21956,6885,2026-03-24 01:10:08,2364.35,已完成,已支付,web,四川
21957,9106,2026-03-09 07:28:12,1296.93,已取消,未支付,app,上海
21958,4117,2026-03-10 11:55:29,1012.97,已完成,已支付,mini_program,山东
21959,4843,2026-03-10 05:45:38,496.91,已完成,已支付,mini_program,湖北
21960,3523,2026-03-15 13:07:03,1036.91,已完成,已支付,web,福建
21961,8382,2026-03-09 02:59:37,1350.17,已完成,已支付,app,山东
21962,9328,2026-03-14 14:56:12,2985.93,待支付,未支付,web,上海
21963,9811,2026-03-17 01:19:11,2824.11,已完成,已支付,app,上海
21964,7916,2026-03-08 08:17:33,1906.61,已完成,已支付,app,浙江
21965,3160,2026-03-21 14:38:06,300.59,已完成,已支付,mini_program,河南
21966,6554,2026-03-07 04:42:24,1133.74,已取消,未支付,app,福建
21967,4561,2026-03-19 10:25:29,2742.91,已支付,已支付,mini_program,河南
21968,4811,2026-03-23 06:43:24,559.56,已完成,已支付,app,江苏
21969,6426,2026-03-24 07:07:31,179.49,已完成,已支付,mini_program,广东
21970,5961,2026-03-19 05:25:50,2596.8,已取消,未支付,app,北京
21971,9029,2026-03-19 22:41:10,708.34,已取消,未支付,app,河南
21972,4249,2026-03-18 19:03:52,2125.85,已完成,已支付,web,上海
21973,109,2026-03-15 17:29:19,2830.35,已完成,已支付,mini_program,湖北
21974,6354,2026-03-22 22:09:50,1336.34,已完成,已支付,app,江苏
21975,1306,2026-03-24 13:05:48,627.89,已支付,已支付,mini_program,北京
21976,3537,2026-03-22 19:33:26,2176.02,已支付,已支付,web,江苏
21977,5130,2026-03-10 18:42:08,2425.71,已完成,已支付,web,江苏
21978,2372,2026-03-22 14:23:53,776.03,已完成,已支付,web,浙江
21979,4780,2026-03-25 02:56:36,408.15,已完成,已支付,app,河南
21980,5857,2026-03-08 09:10:48,2326.22,已完成,已支付,app,北京
21981,1250,2026-03-25 10:02:31,855.84,已支付,已支付,app,山东
21982,3595,2026-03-25 19:13:48,782.54,已完成,已支付,app,江苏
21983,1697,2026-03-25 04:32:41,2564.71,已支付,已支付,web,四川
21984,1157,2026-03-15 16:04:44,1052.03,已完成,已支付,mini_program,四川
21985,2118,2026-03-22 16:19:05,417.88,已取消,未支付,app,上海
21986,4751,2026-03-19 03:46:43,1440.9,已完成,已支付,mini_program,浙江
21987,1793,2026-03-25 06:49:02,735.76,已支付,已支付,mini_program,北京
21988,7918,2026-03-18 11:25:29,1171.78,已完成,已支付,mini_program,广东
21989,1606,2026-03-25 17:47:04,1676.98,已完成,已支付,web,福建
21990,2273,2026-03-23 14:20:05,1942.21,已支付,已支付,app,福建
21991,7480,2026-03-20 13:44:18,1586.62,已完成,已支付,web,浙江
21992,8872,2026-03-23 00:11:57,697.85,已完成,已支付,app,江苏
21993,5002,2026-03-23 11:49:52,2532.37,待支付,未支付,app,河南
21994,8250,2026-03-03 03:27:46,106.83,已支付,已支付,app,河南
21995,6575,2026-03-06 13:03:35,1123.29,已完成,已支付,app,北京
21996,4122,2026-03-23 23:23:50,1116.14,待支付,未支付,app,湖北
21997,126,2026-03-09 22:45:33,736.33,已完成,已支付,mini_program,河南
21998,6413,2026-03-24 02:08:32,221.52,待支付,未支付,mini_program,四川
21999,7742,2026-03-25 20:33:31,2140.93,待支付,未支付,mini_program,福建
22000,3230,2026-03-07 07:17:53,1260.01,已支付,已支付,mini_program,四川
22001,1989,2026-03-13 13:20:54,1789.14,已完成,已支付,app,河南
22002,9020,2026-03-22 05:12:24,397.28,已完成,已支付,mini_program,四川
22003,8167,2026-03-23 17:15:10,922.52,已退款,已退款,app,河南
22004,6225,2026-03-18 21:06:42,2767.66,已取消,未支付,web,湖北
22005,5922,2026-03-06 23:56:17,398.1,已完成,已支付,mini_program,河南
22006,9438,2026-03-24 14:00:36,655.58,已支付,已支付,mini_program,四川
22007,1635,2026-03-17 01:27:35,1688.67,已完成,已支付,web,浙江
22008,7791,2026-03-24 20:13:40,1025.83,待支付,未支付,web,山东
22009,3635,2026-03-14 22:56:18,2286.78,已取消,未支付,web,上海
22010,8839,2026-03-22 00:55:47,803.25,已支付,已支付,app,北京
22011,2959,2026-03-22 17:21:53,2039.81,已取消,未支付,web,浙江
22012,2976,2026-03-25 20:36:36,2338.38,已支付,已支付,mini_program,山东
22013,2616,2026-03-16 05:35:45,2000.17,已支付,已支付,web,浙江
22014,3820,2026-03-06 11:32:27,1105.61,已取消,未支付,web,山东
22015,8949,2026-03-25 02:32:32,2373.25,已支付,已支付,app,上海
22016,7699,2026-03-19 12:24:20,2255.56,已退款,已退款,mini_program,山东
22017,4340,2026-03-16 23:06:34,1217.64,已完成,已支付,mini_program,浙江
22018,2316,2026-03-23 15:09:57,2549.21,待支付,未支付,app,福建
22019,706,2026-03-07 14:08:09,470.69,已支付,已支付,web,山东
22020,100,2026-03-17 14:59:40,148.01,已完成,已支付,mini_program,江苏
22021,5564,2026-03-08 10:40:41,1647.09,已完成,已支付,web,福建
22022,7672,2026-03-25 13:08:07,1005.41,已取消,未支付,mini_program,河南
22023,940,2026-03-23 02:23:09,1754.54,已完成,已支付,app,湖北
22024,2556,2026-03-01 07:48:59,768.75,已支付,已支付,mini_program,四川
22025,8045,2026-03-25 21:17:57,1746.38,已支付,已支付,app,福建
22026,3712,2026-03-21 20:56:14,2610.69,已支付,已支付,web,湖北
22027,689,2026-03-14 09:36:34,2504.76,已完成,已支付,app,浙江
22028,6485,2026-03-10 06:55:15,987.27,已退款,已退款,app,上海
22029,7681,2026-03-17 22:21:39,1344.26,已完成,已支付,app,湖北
22030,8288,2026-03-18 03:26:10,390.51,已取消,未支付,app,福建
22031,8734,2026-03-22 22:51:08,617.85,已支付,已支付,mini_program,河南
22032,1710,2026-03-06 20:19:21,2934.87,已完成,已支付,app,江苏
22033,5828,2026-03-21 12:33:12,885.52,已支付,已支付,web,江苏
22034,5622,2026-03-20 15:39:01,1181.86,已完成,已支付,app,上海
22035,8727,2026-03-24 06:28:17,273.78,已支付,已支付,app,浙江
22036,6121,2026-03-04 07:04:22,297.73,已完成,已支付,web,福建
22037,2591,2026-03-23 20:04:35,1401.96,已完成,已支付,web,江苏
22038,8331,2026-03-05 21:12:10,2922.48,已支付,已支付,app,广东
22039,195,2026-03-06 00:12:10,1404.18,待支付,未支付,app,上海
22040,3259,2026-03-23 21:34:39,2838.9,已取消,未支付,app,上海
22041,8991,2026-03-10 11:20:21,2975.02,已取消,未支付,web,四川
22042,8068,2026-03-24 03:22:53,1172.23,已完成,已支付,web,广东
22043,4228,2026-03-14 18:16:55,1448.07,已完成,已支付,app,山东
22044,5609,2026-03-10 20:51:07,958.56,已完成,已支付,mini_program,河南
22045,1918,2026-03-08 22:32:12,1497.88,已完成,已支付,app,广东
22046,6644,2026-03-25 06:50:20,2759.84,已完成,已支付,mini_program,上海
22047,6430,2026-03-03 11:26:02,214.37,已完成,已支付,mini_program,山东
22048,9509,2026-03-25 01:27:03,2091.9,已支付,已支付,mini_program,四川
22049,336,2026-03-20 14:52:06,863.0,已完成,已支付,app,北京
22050,1521,2026-03-25 01:48:24,1061.26,已支付,已支付,mini_program,浙江
22051,8034,2026-02-27 09:41:38,1114.5,已支付,已支付,web,湖北
22052,7433,2026-03-22 13:53:02,289.66,已取消,未支付,mini_program,四川
22053,4751,2026-03-20 17:55:04,1512.38,已退款,已退款,mini_program,山东
22054,2272,2026-03-22 16:45:34,1213.14,待支付,未支付,app,河南
22055,4652,2026-03-25 05:27:57,284.83,待支付,未支付,app,江苏
22056,5635,2026-03-25 09:48:08,111.25,已支付,已支付,app,四川
22057,8659,2026-03-22 21:54:08,1067.91,已完成,已支付,web,山东
22058,7536,2026-03-02 04:52:48,181.63,已完成,已支付,app,山东
22059,4020,2026-03-25 17:45:43,2766.57,已支付,已支付,app,山东
22060,8253,2026-03-24 21:20:40,1789.19,已完成,已支付,mini_program,上海
22061,408,2026-03-15 09:48:52,1663.35,已完成,已支付,app,北京
22062,998,2026-03-10 13:54:53,77.81,已完成,已支付,app,福建
22063,6505,2026-03-25 22:57:40,2455.55,已完成,已支付,web,广东
22064,4079,2026-03-11 21:22:46,1715.51,已完成,已支付,mini_program,上海
22065,5498,2026-03-11 03:04:14,859.04,已完成,已支付,app,四川
22066,6997,2026-03-25 07:53:37,2002.99,待支付,未支付,app,上海
22067,1797,2026-03-14 01:15:40,1241.54,已完成,已支付,web,广东
22068,3819,2026-03-20 20:51:08,274.49,已退款,已退款,app,广东
22069,1709,2026-03-25 18:14:53,1136.34,已取消,未支付,app,浙江
22070,5974,2026-03-20 04:22:51,337.68,已取消,未支付,app,上海
22071,4496,2026-03-24 10:17:32,1312.67,已完成,已支付,app,山东
22072,5966,2026-03-14 23:38:02,885.89,已取消,未支付,mini_program,四川
22073,6614,2026-03-22 09:21:49,2815.54,已完成,已支付,app,河南
22074,3072,2026-03-18 12:37:21,186.98,已完成,已支付,web,四川
22075,1920,2026-03-15 01:13:52,559.89,已完成,已支付,app,四川
22076,788,2026-03-21 06:46:18,1846.35,已完成,已支付,web,广东
22077,1203,2026-03-21 07:41:01,1657.4,已支付,已支付,app,上海
22078,5259,2026-03-04 08:41:28,2220.07,已支付,已支付,web,福建
22079,8492,2026-03-23 02:34:54,2824.02,已支付,已支付,mini_program,广东
22080,7168,2026-03-25 13:52:02,2159.02,待支付,未支付,app,福建
22081,4593,2026-03-23 15:47:55,1475.23,已支付,已支付,mini_program,江苏
22082,6769,2026-03-23 20:17:17,655.38,已支付,已支付,mini_program,浙江
22083,7143,2026-03-20 16:50:27,1514.35,已完成,已支付,web,江苏
22084,2383,2026-03-11 12:54:51,1910.11,已支付,已支付,app,浙江
22085,4374,2026-03-21 01:41:17,635.02,已完成,已支付,app,福建
22086,5443,2026-03-25 16:48:45,63.87,待支付,未支付,app,湖北
22087,2840,2026-03-25 04:12:17,827.64,已完成,已支付,web,河南
22088,6104,2026-03-23 13:54:46,2235.19,已支付,已支付,web,河南
22089,6523,2026-03-22 09:36:13,1183.64,已完成,已支付,app,河南
22090,8644,2026-03-23 19:53:17,1707.31,已完成,已支付,mini_program,广东
22091,5863,2026-03-25 16:52:15,1769.97,已完成,已支付,app,四川
22092,2213,2026-03-22 09:42:06,491.63,已取消,未支付,app,浙江
22093,6650,2026-03-22 23:31:16,1719.61,已完成,已支付,app,湖北
22094,32,2026-03-25 13:12:58,303.66,已完成,已支付,mini_program,上海
22095,1945,2026-03-25 04:21:22,2935.11,已完成,已支付,mini_program,四川
22096,7270,2026-03-21 03:15:05,743.25,已支付,已支付,app,北京
22097,7453,2026-03-25 16:50:21,47.53,已支付,已支付,web,四川
22098,5356,2026-03-23 12:48:27,138.92,已完成,已支付,mini_program,福建
22099,4981,2026-03-14 04:54:59,767.42,待支付,未支付,mini_program,江苏
22100,6546,2026-03-15 05:36:33,682.38,待支付,未支付,app,河南
22101,7924,2026-03-25 13:19:32,88.73,已完成,已支付,app,浙江
22102,2651,2026-03-25 15:37:21,1259.41,已完成,已支付,mini_program,北京
22103,2032,2026-03-24 12:25:00,595.57,待支付,未支付,mini_program,河南
22104,1430,2026-03-14 20:04:28,1901.4,待支付,未支付,app,上海
22105,8700,2026-03-15 11:12:49,667.25,已完成,已支付,mini_program,浙江
22106,3161,2026-03-24 21:17:32,2236.21,已取消,未支付,mini_program,北京
22107,632,2026-03-25 21:52:32,1811.64,已支付,已支付,mini_program,浙江
22108,3743,2026-03-20 19:10:45,357.55,已支付,已支付,app,湖北
22109,4311,2026-03-25 13:54:49,2245.97,已取消,未支付,mini_program,北京
22110,7261,2026-03-08 23:15:17,1952.39,已支付,已支付,app,四川
22111,5152,2026-03-10 04:53:18,1320.77,已完成,已支付,app,江苏
22112,6552,2026-03-10 17:04:25,2676.32,已支付,已支付,web,上海
22113,1052,2026-03-24 11:32:30,1186.4,已退款,已退款,mini_program,河南
22114,6457,2026-03-16 14:05:43,1881.95,已支付,已支付,web,广东
22115,1618,2026-03-13 12:05:46,1480.98,已完成,已支付,app,上海
22116,6194,2026-03-19 15:17:21,2174.75,已完成,已支付,web,福建
22117,9559,2026-03-24 21:06:11,2232.05,已退款,已退款,app,广东
22118,7080,2026-03-22 23:05:13,283.72,已完成,已支付,web,北京
22119,1962,2026-03-10 07:36:10,2670.39,已完成,已支付,mini_program,广东
22120,4065,2026-03-23 17:37:09,1065.18,已退款,已退款,mini_program,上海
22121,2844,2026-03-16 22:44:04,510.41,已完成,已支付,app,山东
22122,3203,2026-03-23 17:43:13,637.88,已退款,已退款,app,福建
22123,8609,2026-03-23 21:33:12,1304.27,已完成,已支付,app,北京
22124,2764,2026-03-20 06:27:32,2845.02,已完成,已支付,web,四川
22125,9412,2026-03-25 09:42:00,2859.37,已完成,已支付,app,湖北
22126,4409,2026-03-09 14:15:54,36.0,已支付,已支付,app,湖北
22127,7692,2026-03-25 14:43:34,1664.99,已支付,已支付,app,北京
22128,1756,2026-03-16 02:33:16,2391.63,已支付,已支付,mini_program,北京
22129,1840,2026-03-21 04:22:44,962.06,已完成,已支付,mini_program,河南
22130,9183,2026-03-22 18:56:32,2266.24,待支付,未支付,app,山东
22131,2834,2026-03-25 22:35:16,2789.9,待支付,未支付,app,山东
22132,6925,2026-03-23 21:37:13,2224.02,已完成,已支付,mini_program,湖北
22133,6111,2026-03-21 00:12:01,780.37,待支付,未支付,app,广东
22134,318,2026-03-07 00:37:19,2025.85,已完成,已支付,app,河南
22135,6091,2026-03-21 14:20:40,109.84,待支付,未支付,mini_program,福建
22136,8597,2026-03-25 15:41:50,204.5,已支付,已支付,mini_program,北京
22137,6135,2026-03-17 15:33:01,2699.21,已完成,已支付,app,山东
22138,2093,2026-03-22 14:06:45,720.01,已支付,已支付,mini_program,北京
22139,2077,2026-03-22 20:58:39,422.06,已完成,已支付,mini_program,河南
22140,6752,2026-03-03 15:00:01,24.88,已完成,已支付,mini_program,北京
22141,990,2026-03-19 03:29:48,693.82,已完成,已支付,web,上海
22142,5295,2026-03-18 03:14:18,916.93,待支付,未支付,web,山东
22143,6590,2026-03-13 03:11:11,2439.2,已取消,未支付,web,四川
22144,9388,2026-03-23 18:38:54,213.27,已完成,已支付,app,山东
22145,3425,2026-03-21 19:52:11,485.19,已取消,未支付,web,浙江
22146,2540,2026-03-12 05:10:38,2760.61,已退款,已退款,app,江苏
22147,5301,2026-03-10 14:41:34,2284.32,已支付,已支付,web,福建
22148,1867,2026-03-17 18:54:04,2768.9,已完成,已支付,mini_program,浙江
22149,1230,2026-03-20 02:03:37,147.5,已完成,已支付,mini_program,四川
22150,8670,2026-03-24 12:08:16,746.89,已完成,已支付,web,湖北
22151,4862,2026-03-20 15:31:24,339.26,已完成,已支付,web,北京
22152,1154,2026-03-18 04:54:42,1471.68,待支付,未支付,app,上海
22153,987,2026-03-21 00:46:16,1775.13,已完成,已支付,app,四川
22154,1446,2026-03-24 05:22:54,1518.58,待支付,未支付,web,福建
22155,8077,2026-03-04 06:17:06,2198.1,已支付,已支付,app,湖北
22156,726,2026-03-16 22:26:57,2381.65,已支付,已支付,app,广东
22157,5027,2026-03-09 21:14:49,1880.87,已完成,已支付,app,广东
22158,1621,2026-03-19 02:48:11,873.65,已完成,已支付,app,上海
22159,7004,2026-03-23 23:55:11,1184.79,已取消,未支付,mini_program,四川
22160,3358,2026-03-22 06:06:43,2677.81,已完成,已支付,mini_program,河南
22161,2017,2026-03-21 04:54:56,1873.43,已完成,已支付,app,广东
22162,2181,2026-03-19 05:58:54,192.45,已完成,已支付,app,江苏
22163,4803,2026-03-16 10:21:02,1213.51,已完成,已支付,app,山东
22164,8466,2026-03-14 04:15:04,2611.28,已完成,已支付,mini_program,浙江
22165,5773,2026-03-23 12:30:01,2505.87,已完成,已支付,app,河南
22166,2091,2026-03-25 01:05:45,31.19,已完成,已支付,app,上海
22167,5199,2026-03-18 22:11:33,1226.06,已支付,已支付,app,广东
22168,8976,2026-03-07 19:29:32,2951.24,已完成,已支付,mini_program,浙江
22169,7969,2026-03-21 16:11:07,2122.44,已完成,已支付,app,浙江
22170,9041,2026-03-25 19:28:57,671.18,已完成,已支付,mini_program,江苏
22171,1186,2026-02-28 21:03:45,2779.88,待支付,未支付,app,北京
22172,729,2026-03-07 08:29:48,1060.68,待支付,未支付,app,山东
22173,6937,2026-03-24 07:14:04,867.5,已取消,未支付,app,上海
22174,4399,2026-03-14 20:14:05,1345.44,已完成,已支付,web,湖北
22175,4169,2026-03-23 20:57:31,1565.13,已完成,已支付,app,北京
22176,9439,2026-03-18 01:39:28,1765.44,已完成,已支付,app,广东
22177,3246,2026-03-21 00:02:04,1042.4,已支付,已支付,app,四川
22178,8922,2026-03-10 22:50:46,2760.71,已完成,已支付,web,四川
22179,218,2026-03-23 18:19:07,2733.22,待支付,未支付,app,北京
22180,1093,2026-03-24 05:57:48,2747.78,已取消,未支付,app,上海
22181,9851,2026-03-11 16:10:54,1834.52,已支付,已支付,app,上海
22182,8442,2026-03-23 03:10:40,1320.02,已支付,已支付,mini_program,浙江
22183,3032,2026-03-14 02:03:36,769.27,已完成,已支付,web,北京
22184,10,2026-03-21 05:09:03,140.87,已支付,已支付,app,湖北
22185,4129,2026-03-24 20:03:49,868.39,已取消,未支付,app,福建
22186,7773,2026-03-06 11:05:36,662.3,已取消,未支付,web,北京
22187,2290,2026-03-11 06:54:20,1761.02,已支付,已支付,mini_program,四川
22188,4956,2026-03-19 20:12:17,968.42,已完成,已支付,app,河南
22189,718,2026-03-22 04:21:58,2419.1,已完成,已支付,app,湖北
22190,425,2026-03-18 10:05:31,644.96,待支付,未支付,app,广东
22191,8793,2026-03-22 08:11:10,318.51,已支付,已支付,app,福建
22192,3964,2026-03-25 10:53:19,2638.56,已支付,已支付,mini_program,江苏
22193,872,2026-03-12 05:22:29,1462.56,已支付,已支付,app,四川
22194,308,2026-03-24 13:29:20,206.81,已取消,未支付,mini_program,浙江
22195,6187,2026-03-24 03:13:35,1704.84,已取消,未支付,mini_program,上海
22196,9453,2026-03-25 22:14:50,1120.53,已取消,未支付,app,河南
22197,9223,2026-03-20 23:55:38,1197.27,已完成,已支付,mini_program,广东
22198,5111,2026-03-16 23:18:15,1217.24,已完成,已支付,web,河南
22199,7227,2026-03-21 19:48:05,1415.68,已完成,已支付,app,四川
22200,1847,2026-03-02 19:49:20,1754.65,已完成,已支付,web,上海
22201,8009,2026-03-08 11:53:32,1500.06,已支付,已支付,app,广东
22202,3601,2026-03-09 00:27:53,1101.77,已完成,已支付,app,北京
22203,804,2026-03-07 03:27:45,2739.13,已完成,已支付,app,四川
22204,8169,2026-03-22 09:05:38,1151.04,已取消,未支付,app,浙江
22205,6828,2026-03-22 10:11:18,2426.77,待支付,未支付,mini_program,四川
22206,5104,2026-03-20 02:16:59,125.9,已完成,已支付,app,浙江
22207,893,2026-03-17 23:08:50,2333.02,已完成,已支付,mini_program,湖北
22208,4615,2026-03-22 03:08:01,2309.0,已完成,已支付,web,河南
22209,7571,2026-03-25 15:08:32,1372.54,已完成,已支付,web,上海
22210,3455,2026-03-19 20:04:35,2045.81,已完成,已支付,mini_program,河南
22211,3395,2026-03-24 08:56:27,2446.38,已取消,未支付,app,四川
22212,7313,2026-03-19 08:14:58,2299.84,已取消,未支付,web,广东
22213,421,2026-03-19 22:18:06,816.06,已完成,已支付,web,江苏
22214,2495,2026-03-08 20:04:30,1059.56,已退款,已退款,app,四川
