user_id,username,gender,birthday,city,register_time,register_channel,user_level,status
4098,user_004098,男,2000-01-26,西安,2026-03-01 22:23:41,app,银牌会员,正常
4099,user_004099,女,1997-04-17,杭州,2026-02-28 17:18:21,mini_program,普通会员,正常
4100,user_004100,男,1980-12-30,杭州,2026-02-26 08:18:16,app,普通会员,正常
4101,user_004101,女,1999-01-24,成都,2026-03-09 18:23:16,app,普通会员,正常
4102,user_004102,女,1997-05-05,成都,2026-02-26 21:57:08,mini_program,普通会员,正常
4103,user_004103,女,1984-06-19,杭州,2026-03-04 17:02:48,mini_program,普通会员,正常
4104,user_004104,男,2007-10-02,西安,2026-03-24 17:15:23,app,普通会员,正常
4105,user_004105,女,1985-11-06,西安,2026-03-20 21:22:00,mini_program,普通会员,正常
4106,user_004106,女,1993-01-25,重庆,2026-03-10 19:56:43,web,银牌会员,正常
4107,user_004107,男,2002-10-20,成都,2026-03-18 03:36:22,app,普通会员,正常
4108,user_004108,男,1981-02-22,武汉,2026-02-25 09:18:33,app,普通会员,正常
4109,user_004109,女,1980-08-29,西安,2026-03-14 21:38:06,mini_program,金牌会员,正常
4110,user_004110,男,1996-03-15,南京,2026-03-04 00:56:15,app,普通会员,正常
4111,user_004111,男,1989-07-20,南京,2026-03-07 16:37:50,mini_program,普通会员,正常
4112,user_004112,男,1986-07-13,广州,2026-03-21 03:30:12,app,普通会员,正常
4113,user_004113,男,1999-02-22,杭州,2026-03-16 15:54:33,app,银牌会员,正常
4114,user_004114,女,1997-04-01,西安,2026-02-27 08:28:39,app,银牌会员,正常
4115,user_004115,女,1983-04-30,西安,2026-03-08 02:59:50,app,银牌会员,正常
4116,user_004116,男,2004-12-08,上海,2026-03-05 11:03:10,web,普通会员,正常
4117,user_004117,女,2005-11-14,杭州,2026-02-26 12:39:20,app,银牌会员,正常
4118,user_004118,女,2004-11-20,北京,2026-02-26 21:09:30,web,普通会员,正常
4119,user_004119,女,1986-05-25,武汉,2026-03-23 05:29:33,app,银牌会员,正常
4120,user_004120,男,1986-02-20,武汉,2026-03-24 02:36:27,app,普通会员,正常
4121,user_004121,男,1976-05-10,西安,2026-03-20 11:09:22,web,银牌会员,正常
4122,user_004122,男,1998-12-28,深圳,2026-03-23 18:17:14,app,银牌会员,正常
4123,user_004123,男,1979-07-13,武汉,2026-03-12 07:59:39,app,金牌会员,正常
4124,user_004124,男,1980-06-04,重庆,2026-03-12 02:23:16,app,银牌会员,正常
4125,user_004125,女,1990-06-03,北京,2026-02-24 03:45:58,app,金牌会员,正常
4126,user_004126,男,1987-12-16,北京,2026-03-22 14:18:04,app,金牌会员,正常
4127,user_004127,男,1998-01-04,西安,2026-03-23 00:36:35,app,普通会员,正常
4128,user_004128,男,2007-04-06,上海,2026-03-04 23:49:37,app,普通会员,正常
4129,user_004129,女,1998-03-20,上海,2026-03-24 14:16:56,mini_program,普通会员,正常
4130,user_004130,男,1984-05-11,北京,2026-03-09 01:58:44,app,普通会员,正常
4131,user_004131,男,1997-01-14,西安,2026-03-18 23:19:55,app,普通会员,正常
4132,user_004132,女,1986-07-03,杭州,2026-02-25 23:15:36,mini_program,金牌会员,正常
4133,user_004133,男,1987-07-04,成都,2026-03-11 00:43:09,app,银牌会员,正常
4134,user_004134,女,1999-05-08,南京,2026-03-10 08:55:15,mini_program,普通会员,正常
4135,user_004135,男,1995-11-09,重庆,2026-03-24 12:57:36,app,普通会员,正常
4136,user_004136,女,1992-08-31,广州,2026-03-24 09:19:57,app,金牌会员,正常
4137,user_004137,女,1996-02-26,上海,2026-03-01 21:16:23,app,普通会员,正常
4138,user_004138,女,1994-02-26,杭州,2026-03-07 03:48:15,web,钻石会员,正常
4139,user_004139,男,2006-12-20,南京,2026-03-25 10:33:17,web,普通会员,正常
4140,user_004140,男,1998-10-19,北京,2026-02-27 21:11:41,app,普通会员,正常
4141,user_004141,女,1989-02-12,南京,2026-03-11 19:17:32,app,普通会员,正常
4142,user_004142,女,1979-10-30,深圳,2026-03-14 09:18:17,app,银牌会员,正常
4143,user_004143,女,2004-03-05,重庆,2026-03-10 07:07:46,web,金牌会员,正常
4144,user_004144,男,1989-09-16,上海,2026-03-22 12:14:26,app,普通会员,正常
4145,user_004145,男,1978-12-15,上海,2026-03-12 04:19:27,mini_program,银牌会员,正常
4146,user_004146,女,1994-06-16,北京,2026-03-22 14:10:46,mini_program,普通会员,正常
4147,user_004147,男,1995-05-16,北京,2026-03-03 05:26:35,mini_program,普通会员,正常
4148,user_004148,女,2004-12-25,成都,2026-03-17 10:47:18,app,普通会员,正常
4149,user_004149,女,1990-04-24,上海,2026-02-25 11:46:29,app,普通会员,正常
4150,user_004150,男,1979-08-29,重庆,2026-03-02 10:56:24,app,普通会员,正常
4151,user_004151,女,1985-09-28,南京,2026-02-25 04:54:47,app,普通会员,正常
4152,user_004152,男,1997-08-02,广州,2026-03-23 20:26:16,app,普通会员,正常
4153,user_004153,男,1985-07-05,广州,2026-03-12 23:36:11,mini_program,普通会员,正常
4154,user_004154,女,1999-07-23,西安,2026-02-25 09:01:26,mini_program,普通会员,禁用
4155,user_004155,女,1995-05-29,杭州,2026-03-01 11:26:44,web,普通会员,正常
4156,user_004156,女,2008-10-26,深圳,2026-02-24 06:27:57,web,普通会员,正常
4157,user_004157,女,1996-07-19,深圳,2026-03-14 12:34:46,mini_program,普通会员,正常
4158,user_004158,男,2007-06-26,重庆,2026-03-05 23:27:13,app,普通会员,正常
4159,user_004159,男,1984-11-07,武汉,2026-03-04 02:42:44,mini_program,普通会员,禁用
4160,user_004160,男,1990-11-28,杭州,2026-03-03 08:31:10,web,金牌会员,正常
4161,user_004161,女,1996-09-24,西安,2026-03-16 06:04:05,app,普通会员,正常
4162,user_004162,男,1979-09-24,西安,2026-02-27 11:36:09,mini_program,银牌会员,正常
4163,user_004163,男,2002-08-23,成都,2026-03-18 23:07:46,mini_program,普通会员,正常
4164,user_004164,女,1996-08-12,南京,2026-02-26 20:57:50,app,银牌会员,正常
4165,user_004165,女,1996-03-11,北京,2026-03-19 10:04:44,mini_program,普通会员,正常
4166,user_004166,女,1993-07-22,武汉,2026-03-05 16:38:22,app,普通会员,正常
4167,user_004167,男,2008-10-31,上海,2026-03-21 21:04:51,mini_program,普通会员,正常
4168,user_004168,男,1985-02-20,北京,2026-03-03 22:49:58,mini_program,普通会员,正常
4169,user_004169,女,1996-12-14,广州,2026-03-23 17:25:17,app,普通会员,正常
4170,user_004170,女,2000-07-20,西安,2026-03-17 12:01:06,mini_program,普通会员,正常
4171,user_004171,男,2004-02-09,成都,2026-03-01 13:14:12,web,普通会员,正常
4172,user_004172,男,1990-09-21,南京,2026-03-12 19:22:19,app,普通会员,正常
4173,user_004173,女,2006-04-19,深圳,2026-03-19 11:52:34,app,普通会员,正常
4174,user_004174,女,1990-02-26,上海,2026-02-24 01:48:33,mini_program,银牌会员,正常
4175,user_004175,男,1989-11-08,西安,2026-03-02 09:49:04,mini_program,普通会员,正常
4176,user_004176,男,1992-12-16,成都,2026-03-08 17:38:15,app,普通会员,正常
4177,user_004177,女,2006-12-12,北京,2026-03-02 06:22:43,web,银牌会员,正常
4178,user_004178,男,1990-10-05,深圳,2026-02-25 00:00:38,mini_program,银牌会员,正常
4179,user_004179,女,2008-01-15,北京,2026-03-25 08:34:45,app,普通会员,正常
4180,user_004180,女,1982-06-05,广州,2026-03-17 11:40:27,app,普通会员,正常
4181,user_004181,女,2008-04-20,北京,2026-03-21 04:47:28,app,普通会员,正常
4182,user_004182,女,1980-01-05,重庆,2026-03-04 03:39:04,mini_program,银牌会员,正常
4183,user_004183,男,2005-03-13,南京,2026-03-11 02:55:11,mini_program,金牌会员,正常
4184,user_004184,男,1991-07-26,重庆,2026-03-23 03:31:45,mini_program,普通会员,正常
4185,user_004185,男,1993-05-19,南京,2026-03-23 00:49:32,app,金牌会员,正常
4186,user_004186,男,1980-09-10,广州,2026-03-06 00:03:47,mini_program,金牌会员,正常
4187,user_004187,男,1992-07-12,重庆,2026-03-19 08:35:26,app,普通会员,正常
4188,user_004188,男,1986-11-01,西安,2026-02-25 05:40:00,mini_program,普通会员,正常
4189,user_004189,女,1990-09-18,成都,2026-03-21 19:44:25,mini_program,银牌会员,正常
4190,user_004190,男,1982-04-17,成都,2026-02-25 09:34:14,app,普通会员,正常
4191,user_004191,男,1982-03-13,北京,2026-03-21 20:29:18,mini_program,普通会员,禁用
4192,user_004192,女,1993-08-05,广州,2026-03-20 22:25:55,app,普通会员,正常
4193,user_004193,女,1984-04-29,广州,2026-03-24 10:44:45,app,普通会员,正常
4194,user_004194,女,1997-12-16,上海,2026-02-25 22:51:57,web,银牌会员,正常
4195,user_004195,男,1984-04-04,西安,2026-03-16 00:49:41,mini_program,普通会员,正常
4196,user_004196,男,1988-07-16,成都,2026-03-22 23:00:17,web,银牌会员,正常
4197,user_004197,男,1990-10-30,西安,2026-03-02 11:15:43,app,普通会员,正常
4198,user_004198,男,1978-08-19,北京,2026-02-26 12:10:04,app,普通会员,正常
4199,user_004199,男,1987-04-30,深圳,2026-03-12 06:12:55,mini_program,普通会员,正常
4200,user_004200,女,1994-10-25,杭州,2026-03-14 17:45:47,app,银牌会员,正常
4201,user_004201,女,1977-11-04,杭州,2026-02-27 15:28:01,app,普通会员,正常
4202,user_004202,女,1994-04-28,南京,2026-02-24 01:49:46,web,银牌会员,正常
4203,user_004203,女,1980-03-30,杭州,2026-03-22 12:22:31,app,普通会员,正常
4204,user_004204,女,1991-06-19,广州,2026-03-07 18:40:02,mini_program,普通会员,正常
4205,user_004205,男,1995-04-04,重庆,2026-03-21 20:41:20,app,普通会员,禁用
4206,user_004206,女,1991-04-21,深圳,2026-03-20 18:49:05,mini_program,普通会员,正常
4207,user_004207,女,2000-04-11,武汉,2026-03-13 11:04:16,app,银牌会员,正常
4208,user_004208,男,1977-12-31,西安,2026-03-14 00:29:53,web,普通会员,正常
4209,user_004209,女,1994-11-05,西安,2026-03-03 10:40:32,app,银牌会员,正常
4210,user_004210,女,2007-05-29,深圳,2026-03-08 17:19:58,app,普通会员,正常
4211,user_004211,女,1987-06-21,上海,2026-03-06 08:55:44,app,普通会员,正常
4212,user_004212,女,1983-02-21,深圳,2026-02-26 14:28:14,app,银牌会员,正常
4213,user_004213,女,1976-01-20,武汉,2026-03-15 07:57:29,app,金牌会员,正常
4214,user_004214,男,1989-11-20,武汉,2026-03-14 13:39:03,mini_program,钻石会员,正常
4215,user_004215,男,1976-11-12,杭州,2026-03-09 06:53:22,mini_program,银牌会员,正常
4216,user_004216,男,1993-09-11,杭州,2026-03-20 22:50:38,mini_program,普通会员,正常
4217,user_004217,女,1984-11-22,南京,2026-03-16 17:32:24,mini_program,普通会员,正常
4218,user_004218,女,1995-01-31,上海,2026-03-05 20:13:40,app,普通会员,正常
4219,user_004219,女,1979-10-11,南京,2026-02-27 01:55:43,app,普通会员,禁用
4220,user_004220,女,2006-11-06,广州,2026-03-13 07:18:38,app,金牌会员,正常
4221,user_004221,女,2008-10-05,重庆,2026-02-24 12:18:22,app,普通会员,正常
4222,user_004222,男,1982-05-23,广州,2026-03-13 04:35:24,app,普通会员,正常
4223,user_004223,女,1999-04-23,重庆,2026-03-12 23:37:08,mini_program,普通会员,正常
4224,user_004224,女,2007-04-11,北京,2026-03-04 07:52:49,app,普通会员,正常
4225,user_004225,女,1994-09-23,重庆,2026-03-06 03:48:01,app,金牌会员,禁用
4226,user_004226,男,1983-08-02,深圳,2026-03-17 15:20:58,app,普通会员,正常
4227,user_004227,男,2000-08-17,重庆,2026-03-22 07:47:51,app,银牌会员,正常
4228,user_004228,男,1977-06-09,重庆,2026-03-02 14:35:16,web,普通会员,正常
4229,user_004229,女,1992-05-13,杭州,2026-03-02 11:48:50,mini_program,普通会员,正常
4230,user_004230,女,2003-10-19,北京,2026-03-13 08:51:59,app,普通会员,正常
4231,user_004231,女,1993-04-30,深圳,2026-03-11 16:50:21,app,普通会员,正常
4232,user_004232,男,1977-12-01,成都,2026-02-24 08:58:55,mini_program,普通会员,正常
4233,user_004233,女,2004-12-29,成都,2026-02-25 07:05:26,web,普通会员,正常
4234,user_004234,女,2001-10-19,广州,2026-03-22 13:29:57,mini_program,普通会员,正常
4235,user_004235,女,1997-08-08,武汉,2026-03-08 14:05:42,mini_program,银牌会员,正常
4236,user_004236,男,2002-12-31,广州,2026-03-08 07:00:41,web,普通会员,正常
4237,user_004237,男,1992-05-21,深圳,2026-03-05 05:21:03,app,普通会员,正常
4238,user_004238,男,1992-08-24,深圳,2026-02-27 10:13:10,mini_program,普通会员,正常
4239,user_004239,男,2005-06-07,广州,2026-03-06 13:47:43,app,普通会员,正常
4240,user_004240,男,1993-02-20,上海,2026-03-18 14:25:05,app,银牌会员,正常
4241,user_004241,男,2006-06-18,北京,2026-03-17 11:36:54,mini_program,普通会员,正常
4242,user_004242,男,1998-07-09,西安,2026-03-16 21:59:31,app,普通会员,正常
4243,user_004243,女,1995-06-19,北京,2026-03-15 06:36:21,mini_program,普通会员,正常
4244,user_004244,男,1985-09-17,南京,2026-03-17 17:26:06,app,普通会员,正常
4245,user_004245,女,1984-05-30,武汉,2026-03-14 23:43:20,app,普通会员,正常
4246,user_004246,男,2000-07-19,北京,2026-03-25 05:14:34,app,普通会员,正常
4247,user_004247,男,1977-04-08,广州,2026-03-06 20:41:46,app,银牌会员,正常
4248,user_004248,女,1988-11-14,深圳,2026-02-25 22:34:50,mini_program,普通会员,正常
4249,user_004249,女,1986-03-25,西安,2026-03-14 02:45:59,web,普通会员,正常
4250,user_004250,男,1986-07-09,上海,2026-03-06 23:11:43,web,普通会员,正常
4251,user_004251,女,1995-07-04,武汉,2026-03-07 11:11:01,app,普通会员,正常
4252,user_004252,男,1996-09-04,深圳,2026-03-21 23:46:42,app,普通会员,禁用
4253,user_004253,男,1995-06-17,重庆,2026-03-01 19:51:12,app,普通会员,正常
4254,user_004254,女,1985-05-24,南京,2026-03-24 21:29:09,app,普通会员,正常
4255,user_004255,女,1978-02-25,武汉,2026-02-28 13:26:09,web,普通会员,正常
4256,user_004256,男,2000-08-24,深圳,2026-03-13 01:54:44,web,普通会员,正常
4257,user_004257,女,1984-06-14,北京,2026-03-21 06:32:18,app,普通会员,正常
4258,user_004258,女,1981-01-04,北京,2026-03-10 04:00:48,app,普通会员,正常
4259,user_004259,男,1997-07-13,西安,2026-02-24 19:47:03,mini_program,普通会员,禁用
4260,user_004260,女,1996-09-26,西安,2026-03-04 18:24:47,app,普通会员,正常
4261,user_004261,男,1984-04-07,武汉,2026-03-14 20:37:42,mini_program,银牌会员,正常
4262,user_004262,男,1977-11-08,深圳,2026-03-09 20:38:54,web,普通会员,正常
4263,user_004263,女,1998-09-02,广州,2026-03-04 06:15:51,mini_program,普通会员,正常
4264,user_004264,男,1999-01-23,南京,2026-03-06 07:00:37,app,普通会员,正常
4265,user_004265,女,1990-01-15,成都,2026-03-06 09:36:45,app,普通会员,正常
4266,user_004266,男,1977-09-18,上海,2026-03-21 15:04:31,web,普通会员,正常
4267,user_004267,男,2005-05-10,广州,2026-03-02 08:07:22,mini_program,普通会员,正常
4268,user_004268,男,1982-08-04,重庆,2026-03-22 11:23:20,mini_program,普通会员,正常
4269,user_004269,女,1982-06-09,西安,2026-03-06 06:12:53,app,普通会员,正常
4270,user_004270,女,1983-11-30,南京,2026-03-02 13:46:16,app,银牌会员,正常
4271,user_004271,女,1987-03-14,深圳,2026-03-13 02:08:07,app,银牌会员,正常
4272,user_004272,男,1994-11-24,南京,2026-02-25 02:10:17,web,银牌会员,正常
4273,user_004273,男,1977-01-14,北京,2026-03-22 04:55:53,app,银牌会员,正常
4274,user_004274,女,1988-06-07,北京,2026-03-25 21:33:02,web,银牌会员,正常
4275,user_004275,男,1978-10-17,成都,2026-03-02 07:03:28,mini_program,钻石会员,正常
4276,user_004276,女,1998-10-20,广州,2026-03-21 23:54:33,mini_program,普通会员,正常
4277,user_004277,女,1977-06-22,武汉,2026-03-18 02:08:50,web,银牌会员,正常
4278,user_004278,女,2004-11-27,重庆,2026-02-26 07:32:41,app,普通会员,正常
4279,user_004279,男,2005-04-28,成都,2026-03-11 21:51:45,web,普通会员,正常
4280,user_004280,女,1989-05-24,杭州,2026-03-09 05:26:35,app,普通会员,正常
4281,user_004281,男,2002-12-18,杭州,2026-03-02 02:45:54,web,普通会员,正常
4282,user_004282,男,1985-11-23,深圳,2026-03-16 10:14:41,app,普通会员,正常
4283,user_004283,男,2007-12-13,北京,2026-03-02 19:29:40,web,普通会员,正常
4284,user_004284,男,1981-05-02,成都,2026-03-01 02:48:30,mini_program,银牌会员,正常
4285,user_004285,男,1998-07-03,广州,2026-03-17 15:32:54,app,普通会员,正常
4286,user_004286,男,1999-07-13,武汉,2026-02-26 22:08:58,mini_program,普通会员,正常
4287,user_004287,男,1979-01-08,重庆,2026-02-24 17:11:46,app,普通会员,禁用
4288,user_004288,女,1992-04-12,深圳,2026-03-24 10:00:21,web,普通会员,正常
4289,user_004289,女,1998-05-10,武汉,2026-03-02 22:08:30,app,银牌会员,禁用
4290,user_004290,女,1999-06-18,广州,2026-03-10 18:26:06,app,普通会员,正常
4291,user_004291,男,1997-01-10,深圳,2026-03-04 14:52:16,app,普通会员,禁用
4292,user_004292,女,1990-02-20,重庆,2026-03-07 05:03:00,app,普通会员,正常
4293,user_004293,女,1996-03-22,南京,2026-03-22 19:53:57,app,普通会员,正常
4294,user_004294,女,1976-06-25,成都,2026-03-10 03:00:10,app,普通会员,正常
4295,user_004295,女,2007-02-24,杭州,2026-02-28 19:45:46,web,普通会员,正常
4296,user_004296,女,2000-10-10,杭州,2026-03-25 08:37:12,app,普通会员,正常
4297,user_004297,男,1978-08-22,西安,2026-02-28 01:13:59,app,普通会员,正常
4298,user_004298,男,1982-05-27,北京,2026-03-03 13:10:15,mini_program,金牌会员,正常
4299,user_004299,男,2005-07-24,广州,2026-03-13 13:32:10,app,普通会员,正常
4300,user_004300,男,2001-04-28,深圳,2026-03-05 04:49:45,app,普通会员,禁用
4301,user_004301,男,1983-09-26,重庆,2026-03-09 11:24:20,mini_program,普通会员,正常
4302,user_004302,男,2004-05-29,上海,2026-03-09 00:35:48,app,普通会员,正常
4303,user_004303,女,1999-02-06,成都,2026-02-25 12:24:06,app,银牌会员,正常
4304,user_004304,男,1996-08-21,广州,2026-02-24 13:51:34,app,银牌会员,正常
4305,user_004305,男,1983-04-05,杭州,2026-03-07 10:21:13,app,金牌会员,正常
4306,user_004306,女,2000-06-01,广州,2026-03-01 22:52:24,mini_program,普通会员,正常
4307,user_004307,男,1978-05-02,武汉,2026-03-24 20:30:22,app,银牌会员,正常
4308,user_004308,男,2001-12-11,上海,2026-03-09 10:41:23,mini_program,普通会员,正常
4309,user_004309,女,1982-04-14,杭州,2026-03-21 03:31:31,mini_program,普通会员,正常
4310,user_004310,男,1992-09-07,北京,2026-03-14 18:58:25,app,银牌会员,正常
4311,user_004311,女,2007-11-12,广州,2026-03-24 23:24:15,mini_program,银牌会员,正常
4312,user_004312,女,1984-05-06,武汉,2026-02-24 22:02:38,web,银牌会员,正常
4313,user_004313,男,1992-01-12,北京,2026-03-22 14:59:30,app,普通会员,正常
4314,user_004314,男,1996-03-15,武汉,2026-03-17 19:20:26,web,钻石会员,正常
4315,user_004315,女,2007-04-22,西安,2026-03-15 19:35:07,app,普通会员,正常
4316,user_004316,女,1982-04-03,武汉,2026-03-22 19:34:10,web,普通会员,正常
4317,user_004317,女,1997-01-16,广州,2026-03-21 15:28:40,app,普通会员,正常
4318,user_004318,男,1989-11-29,成都,2026-03-05 15:28:21,web,普通会员,正常
4319,user_004319,男,1995-09-06,武汉,2026-02-25 02:32:07,app,金牌会员,正常
4320,user_004320,男,2005-09-06,武汉,2026-03-25 17:32:56,app,银牌会员,正常
4321,user_004321,男,1999-01-29,重庆,2026-03-04 11:32:19,app,普通会员,正常
4322,user_004322,男,1986-07-08,深圳,2026-02-27 16:17:55,app,普通会员,正常
4323,user_004323,女,1986-10-10,成都,2026-03-19 09:40:03,app,金牌会员,正常
4324,user_004324,男,1983-01-25,成都,2026-03-05 09:30:13,mini_program,银牌会员,正常
4325,user_004325,女,2005-10-20,西安,2026-02-26 01:40:01,web,普通会员,正常
4326,user_004326,女,2002-06-20,深圳,2026-03-20 11:36:06,web,普通会员,正常
4327,user_004327,女,2007-08-29,上海,2026-03-20 19:57:45,mini_program,普通会员,正常
4328,user_004328,男,1999-02-18,上海,2026-03-14 07:09:33,web,普通会员,正常
4329,user_004329,女,2001-12-12,广州,2026-03-03 00:44:08,app,普通会员,正常
4330,user_004330,男,1979-05-17,杭州,2026-03-16 11:37:58,web,普通会员,正常
4331,user_004331,女,2004-09-19,成都,2026-03-18 01:53:41,app,普通会员,正常
4332,user_004332,男,1986-04-03,武汉,2026-03-24 02:58:45,web,银牌会员,正常
4333,user_004333,男,1995-08-17,深圳,2026-03-12 09:59:05,mini_program,普通会员,正常
4334,user_004334,男,2006-10-18,南京,2026-03-25 13:50:47,app,普通会员,正常
4335,user_004335,女,2004-10-16,成都,2026-03-21 11:31:14,web,银牌会员,正常
4336,user_004336,女,2007-08-12,北京,2026-03-01 21:02:58,mini_program,银牌会员,正常
4337,user_004337,女,1986-08-26,杭州,2026-03-03 13:41:42,app,银牌会员,正常
4338,user_004338,女,2005-10-21,武汉,2026-02-27 07:29:00,app,普通会员,正常
4339,user_004339,男,1995-04-28,武汉,2026-02-26 13:07:31,app,普通会员,正常
4340,user_004340,女,1990-01-23,重庆,2026-03-05 09:22:38,app,普通会员,正常
4341,user_004341,女,1980-12-02,南京,2026-03-23 12:23:17,web,普通会员,正常
4342,user_004342,男,1989-02-26,重庆,2026-03-14 15:16:24,app,普通会员,正常
4343,user_004343,女,1988-01-12,北京,2026-03-05 07:01:54,app,银牌会员,禁用
4344,user_004344,女,1993-03-22,深圳,2026-03-06 12:05:58,web,普通会员,正常
4345,user_004345,男,1987-10-14,武汉,2026-03-09 07:11:03,app,银牌会员,正常
4346,user_004346,女,1979-04-09,上海,2026-03-06 06:42:30,app,普通会员,正常
4347,user_004347,女,1979-12-29,北京,2026-03-13 22:28:35,app,银牌会员,正常
4348,user_004348,女,1992-04-13,上海,2026-03-25 14:47:19,mini_program,普通会员,正常
4349,user_004349,男,1987-08-20,广州,2026-03-07 12:38:05,mini_program,普通会员,禁用
4350,user_004350,女,2007-01-07,深圳,2026-03-02 04:16:48,app,普通会员,正常
4351,user_004351,男,1991-03-30,成都,2026-02-27 07:28:57,app,普通会员,正常
4352,user_004352,女,1984-08-16,成都,2026-03-10 05:48:50,app,银牌会员,正常
4353,user_004353,男,1993-04-09,南京,2026-03-06 15:00:37,app,普通会员,正常
4354,user_004354,男,1987-05-16,杭州,2026-03-06 00:09:11,mini_program,普通会员,正常
4355,user_004355,男,1998-12-07,重庆,2026-02-24 14:34:12,mini_program,普通会员,正常
4356,user_004356,女,1978-05-24,成都,2026-02-27 09:11:34,web,普通会员,正常
4357,user_004357,男,2008-11-09,北京,2026-03-04 06:04:49,web,普通会员,正常
4358,user_004358,男,1976-03-15,深圳,2026-03-09 17:01:34,mini_program,普通会员,正常
4359,user_004359,女,1987-04-17,北京,2026-03-04 10:32:12,app,普通会员,正常
4360,user_004360,男,2002-04-01,重庆,2026-03-16 13:22:36,web,普通会员,正常
4361,user_004361,男,1982-12-06,上海,2026-03-05 18:30:01,app,普通会员,正常
4362,user_004362,男,1991-06-29,深圳,2026-03-03 19:37:09,app,普通会员,正常
4363,user_004363,男,1986-07-07,南京,2026-02-28 01:53:12,app,普通会员,正常
4364,user_004364,男,1999-05-07,成都,2026-03-02 21:58:08,app,普通会员,正常
4365,user_004365,女,1978-10-26,成都,2026-02-26 15:42:17,app,银牌会员,正常
4366,user_004366,男,1977-03-27,北京,2026-03-08 11:28:23,app,银牌会员,正常
4367,user_004367,女,1998-06-29,北京,2026-02-25 08:56:52,mini_program,普通会员,正常
4368,user_004368,女,1998-09-23,西安,2026-03-02 04:46:20,app,普通会员,正常
4369,user_004369,男,1976-09-20,杭州,2026-03-18 01:26:11,app,普通会员,正常
4370,user_004370,女,1982-01-01,广州,2026-03-07 22:32:16,app,普通会员,正常
4371,user_004371,女,1977-05-19,南京,2026-03-13 11:10:10,app,金牌会员,正常
4372,user_004372,女,2004-10-02,深圳,2026-03-17 00:11:04,mini_program,普通会员,正常
4373,user_004373,女,1983-01-26,重庆,2026-02-24 15:09:46,mini_program,普通会员,正常
4374,user_004374,男,2002-02-05,广州,2026-03-02 13:45:12,app,金牌会员,正常
4375,user_004375,女,1985-11-30,南京,2026-02-25 11:05:15,app,普通会员,正常
4376,user_004376,女,1987-11-18,北京,2026-03-20 01:36:26,app,普通会员,正常
4377,user_004377,男,1996-03-21,武汉,2026-03-12 13:12:37,app,普通会员,禁用
4378,user_004378,女,1977-11-09,深圳,2026-03-11 13:08:26,mini_program,普通会员,正常
4379,user_004379,男,1999-10-20,南京,2026-03-04 04:30:13,app,普通会员,正常
4380,user_004380,男,1982-11-18,北京,2026-03-17 11:25:54,web,银牌会员,正常
4381,user_004381,女,2007-10-12,重庆,2026-03-22 21:19:21,app,普通会员,禁用
4382,user_004382,女,1999-09-22,武汉,2026-03-05 11:23:51,mini_program,普通会员,正常
4383,user_004383,女,1997-05-21,深圳,2026-03-03 03:10:09,app,普通会员,正常
4384,user_004384,女,1988-08-11,深圳,2026-03-15 16:28:48,app,普通会员,正常
4385,user_004385,女,1978-07-23,西安,2026-03-23 03:05:09,app,普通会员,禁用
4386,user_004386,女,1998-09-11,深圳,2026-02-24 07:00:39,app,普通会员,正常
4387,user_004387,男,1994-01-26,广州,2026-03-10 22:57:03,app,普通会员,正常
4388,user_004388,女,1977-07-23,西安,2026-03-19 05:52:41,mini_program,普通会员,正常
4389,user_004389,女,2008-10-17,深圳,2026-03-08 03:04:43,web,普通会员,正常
4390,user_004390,女,2005-05-30,广州,2026-03-14 11:10:40,mini_program,普通会员,禁用
4391,user_004391,女,2000-02-06,武汉,2026-03-11 12:53:36,app,普通会员,正常
4392,user_004392,男,2007-12-11,南京,2026-03-12 21:55:24,app,普通会员,正常
4393,user_004393,男,1991-12-08,南京,2026-03-12 13:03:02,mini_program,银牌会员,正常
4394,user_004394,男,1980-09-05,成都,2026-02-26 10:56:37,web,普通会员,正常
4395,user_004395,女,1976-09-01,成都,2026-03-05 11:38:08,web,普通会员,正常
4396,user_004396,男,1996-07-26,上海,2026-02-27 03:20:15,web,普通会员,正常
4397,user_004397,男,1978-03-11,南京,2026-02-25 17:31:11,app,银牌会员,禁用
4398,user_004398,女,1988-02-13,成都,2026-03-16 20:10:39,web,普通会员,正常
4399,user_004399,女,1989-11-22,武汉,2026-02-26 14:08:40,app,银牌会员,正常
4400,user_004400,女,1991-03-13,西安,2026-03-12 21:49:56,mini_program,普通会员,正常
4401,user_004401,女,1986-03-25,广州,2026-03-03 02:03:24,app,银牌会员,正常
4402,user_004402,男,2005-03-03,武汉,2026-03-03 02:44:33,app,普通会员,正常
4403,user_004403,女,1982-09-06,杭州,2026-03-04 03:50:48,web,普通会员,正常
4404,user_004404,女,1981-10-01,杭州,2026-02-24 15:19:59,mini_program,普通会员,正常
4405,user_004405,男,2004-08-31,北京,2026-03-20 10:42:20,web,普通会员,正常
4406,user_004406,男,1984-03-25,西安,2026-02-28 05:29:18,app,普通会员,正常
4407,user_004407,男,2000-07-11,西安,2026-02-27 14:13:51,app,金牌会员,正常
4408,user_004408,男,1982-08-27,重庆,2026-03-01 20:16:04,mini_program,普通会员,正常
4409,user_004409,男,2001-02-25,杭州,2026-03-06 07:28:07,mini_program,普通会员,正常
4410,user_004410,女,1989-10-06,武汉,2026-03-04 05:33:19,app,普通会员,正常
